time_h,C_plasma_hair,C_plasma_nohair,C_plasma_occluded,C_SC,C_VE,C_follicle,C_dermis,J_transcellular,J_follicle
20.086043021510754,1874.7824570982457,1.3430111585661932,1875.3927181799502,0.06514806078324538,1.3027974698750417,1.246543941932331,1.2456677728055379,-0.44433868070568927,8749.38644365386
20.098049024512257,1874.841955409539,1.3440140192559438,1875.4519540119968,0.06513780189712276,1.302592281553983,1.2463340291006002,1.2454580091189473,-0.4443777530661137,8747.897085907842
20.110055027513756,1874.900980704902,1.345016512054694,1875.5107169288062,0.06512754218705168,1.3023870768936,1.2461241519978126,1.2452482811305488,-0.4444164075176502,8746.408035145148
20.12206103051526,1874.959533636703,1.346018636589321,1875.56900758258,0.0651172816624286,1.3021818560812977,1.2459143106166075,1.2450385888330069,-0.4444546456228231,8744.919291114873
20.134067033516757,1875.0176148564947,1.347020392487903,1875.626826624701,0.06510702033261706,1.3019766193038254,1.24570450494963,1.2448289322189914,-0.44449246893883654,8743.430853566104
20.14607303651826,1875.0752250150113,1.3480217793833673,1875.6841747057326,0.06509675820694773,1.3017713667472766,1.2454947349895316,1.2446193112811783,-0.4445298790175922,8741.94272223905
20.15807903951976,1875.1323647621732,1.3490227969104531,1875.741052475423,0.06508649529471872,1.3015660985970945,1.2452850007289682,1.244409726012249,-0.44456687740573747,8740.45489688946
20.17008504252126,1875.1890347453289,1.3500234446943484,1875.7974605827048,0.0650762316046278,1.3013608150267495,1.2450753021606749,1.2442001764049646,-0.44460346555317365,8738.967377344143
20.18209104552276,1875.2452355942687,1.3510237223680064,1875.8533996756958,0.06506596713993197,1.3011555161011894,1.244865639278083,1.2439906624528012,-0.4446396440330514,8737.480164249246
20.194097048524263,1875.3009679741606,1.3520236295655734,1875.9088704017013,0.06505570191554466,1.3009502021178614,1.244656012073136,1.2437811841477073,-0.4446754152968584,8735.993256498987
20.206103051525762,1875.356232531525,1.3530231659223877,1875.9638734072148,0.06504543594058655,1.3007448732586697,1.244446420538519,1.243571741482393,-0.44471078086261784,8734.506653846896
20.218109054527265,1875.4110299120694,1.3540223310749777,1876.018409336976,0.06503516922414497,1.3005395297048545,1.2442368646669228,1.2433623344495732,-0.44474574224296504,8733.020356057608
20.230115057528764,1875.4653607606886,1.3550211246610588,1876.072478822508,0.06502490177527415,1.300334171636995,1.2440273444510437,1.2431529630419695,-0.44478030094520626,8731.534362884651
20.242121060530266,1875.5192257214662,1.356019546319533,1876.1260825202821,0.06501463360299528,1.3001287992350117,1.243817859883584,1.2429436272523078,-0.4448144584712992,8730.04867409044
20.254127063531765,1875.5726254376748,1.357017595690484,1876.1792210734393,0.06500436471629673,1.2999234126781707,1.2436084109572518,1.2427343270733209,-0.44484821631791505,8728.563289432945
20.266133066533268,1875.6255605517777,1.3580152724151782,1876.2318951243108,0.06499409512413416,1.299718012145085,1.2433989976647601,1.242525062497746,-0.44488157597644395,8727.078208674577
20.278139069534767,1875.678031705431,1.3590125761360605,1876.2841053144193,0.06498382483543072,1.2995125978137199,1.2431896199988284,1.2423158335183266,-0.44491453893302874,8725.593431573308
20.29014507253627,1875.7300395394832,1.3600095064967535,1876.3358522844792,0.06497355385907715,1.2993071698613936,1.2429802779521808,1.2421066401278114,-0.4449471066685753,8724.108957900435
20.30215107553777,1875.781584693977,1.3610060631420537,1876.387136674399,0.06496328220393194,1.2991017284647817,1.242770971517548,1.241897482318955,-0.4449792806587993,8722.624787409482
20.31415707853927,1875.8326678081507,1.3620022457179322,1876.4379591232823,0.06495300987882151,1.29889627379992,1.2425617006876655,1.2416883600845166,-0.4450110623742187,8721.14091987175
20.32616308154077,1875.883289520439,1.3629980538715287,1876.4883202694275,0.06494273689254038,1.2986908060422069,1.2423524654552747,1.2414792734172622,-0.4450424532802213,8719.657355051868
20.338169084542272,1875.9334504684737,1.3639934872511537,1876.5382207503305,0.06493246325385123,1.2984853253664075,1.2421432658131224,1.2412702223099616,-0.4450734548370506,8718.174092707808
20.35017508754377,1875.9831512890862,1.3649885455062825,1876.5876612026855,0.06492218897148515,1.2982798319466557,1.241934101753961,1.2410612067553919,-0.44510406849984463,8716.691132613087
20.362181090545274,1876.0323926183075,1.3659832282875564,1876.636642262385,0.06491191405414175,1.2980743259564578,1.2417249732705478,1.2408522267463338,-0.4451342957186668,8715.208474536774
20.374187093546773,1876.0811750913697,1.3669775352467777,1876.685164564523,0.06490163851048929,1.297868807568695,1.2415158803556463,1.2406432822755746,-0.445164137938523,8713.726118239063
20.386193096548276,1876.1294993427066,1.36797146603691,1876.7332287433933,0.06489136234916491,1.2976632769556269,1.2413068230020248,1.2404343733359062,-0.4451935965993901,8712.24406349569
20.398199099549775,1876.1773660059566,1.3689650203120745,1876.7808354324936,0.06488108557877467,1.2974577342888944,1.2410978012024576,1.2402254999201265,-0.44522267313622876,8710.762310071284
20.410205102551277,1876.224775713961,1.369958197727549,1876.8279852645258,0.0648708082078938,1.2972521797395227,1.2408888149497237,1.2400166620210382,-0.44525136897902406,8709.280857741585
20.422211105552776,1876.271729098768,1.3709509979397647,1876.8746788713947,0.06486053024506681,1.2970466134779244,1.2406798642366084,1.2398078596314495,-0.4452796855528067,8707.799706269005
20.43421710855428,1876.3182267916316,1.3719434206063053,1876.9209168842121,0.06485025169880762,1.2968410356739022,1.240470949055901,1.2395990927441736,-0.4453076242776639,8706.318855433714
20.446223111555778,1876.364269423015,1.372935465385903,1876.9666999332978,0.06483997257759978,1.2966354464966523,1.240262069400397,1.2393903613520296,-0.44533518656878357,8704.838305007012
20.45822911455728,1876.4098576225892,1.3739271319384394,1877.012028648178,0.06482969288989653,1.2964298461147676,1.240053225262897,1.239181665447841,-0.4453623738364598,8703.35805475797
20.47023511755878,1876.4549920192358,1.37491841992494,1877.0569036575896,0.06481941264412104,1.2962242346962403,1.2398444166362073,1.2389730050244372,-0.4453891874861373,8701.878104462325
20.482241120560282,1876.4996732410477,1.375909329007575,1877.1013255894786,0.0648091318486665,1.296018612408465,1.2396356435131384,1.2387643800746524,-0.4454156289184148,8700.398453898028
20.49424712356178,1876.543901915331,1.3768998588496555,1877.145295071004,0.06479885051189634,1.2958129794182416,1.239426905886507,1.2385557905913263,-0.4454416995290895,8698.919102834157
20.50625312656328,1876.5876786686047,1.3778900091156316,1877.1888127285374,0.06478856864214426,1.2956073358917792,1.2392182037491346,1.238347236567303,-0.4454674007091608,8697.440051053107
20.518259129564782,1876.631004126603,1.378879779471091,1877.2318791876633,0.06477828624771453,1.295401681994698,1.2390095370938476,1.2381387179954324,-0.4454927338448815,8695.961298328391
20.53026513256628,1876.6738789142753,1.379869169582756,1877.274495073181,0.06476800333688204,1.295196017892033,1.2388009059134786,1.23793023486857,-0.44551770031774574,8694.482844440188
20.542271135567784,1876.716303655789,1.3808581791237506,1877.316661009107,0.06475771991789249,1.2949903437482366,1.2385923102008638,1.2377217871795745,-0.44554230150455615,8693.00468916423
